SKU,BM per Item,Date
ZA500FAAA6Y8M4ANID-17009886,4390,2017-06-01
ZA500FAAA6Y8M5ANID-17009887,4390,2017-06-01
ZA500FAAA6Y8M6ANID-17009888,4390,2017-06-01
ZA500FAAA6Y8M7ANID-17009889,8590,2017-06-01
ZA500FAAA6Y8MAANID-17009900,6900,2017-06-01
ZA500FAAA6Y8MBANID-17009901,6900,2017-06-01
ZA500FAAA6Y8MCANID-17009902,6900,2017-06-01
ZA500FAAA6Y8MDANID-17009903,6900,2017-06-01
ZA500FAAA6Y8MGANID-17009891,7090,2017-06-01
ZA500FAAA6ZV90ANID-17158327,59900,2017-06-01
ZA500FAAA6ZV91ANID-17158328,31900,2017-06-01
ZA500FAAA700OTANID-17186947,9590,2017-06-01
ZA500FAAA700PIANID-17180017,9590,2017-06-01
ZA500FAAA700PIANID-17186948,9590,2017-06-01
ZA500FAAA8DKD6ANID-19907239,7590,2017-06-01
ZA500FAAA8DKD6ANID-19907240,7590,2017-06-01
ZA500FAAA8DKD6ANID-19907241,7590,2017-06-01
ZA500FAAA8DKD6ANID-19907242,7590,2017-06-01
ZA500FAAA8DKD6ANID-19907243,7590,2017-06-01
ZA500FAAA8DKD6ANID-19907244,7590,2017-06-01
ZA500FAAA8DKD8ANID-19907253,7090,2017-06-01
ZA500FAAA8DKD9ANID-19907296,7090,2017-06-01
ZA500FAAA8DKD9ANID-19907297,7090,2017-06-01
ZA500FAAA8DKD9ANID-19907298,7090,2017-06-01
ZA500FAAA8DKD9ANID-19907299,7090,2017-06-01
ZA500FAAA8DKD9ANID-19907300,7090,2017-06-01
ZA500FAAA8DKD9ANID-19907301,7090,2017-06-01
ZA500FAAA8DKD9ANID-19907302,7090,2017-06-01
ZA500FAAA8DKDAANID-19907303,4390,2017-06-01
ZA500FAAA8DKDAANID-19907304,4390,2017-06-01
ZA500FAAA8DKDAANID-19907305,4390,2017-06-01
ZA500FAAA8DKDAANID-19907306,4390,2017-06-01
ZA500FAAA8DKDAANID-19907307,4390,2017-06-01
ZA500FAAA8DKDAANID-19907308,4390,2017-06-01
ZA500FAAA8DKDBANID-19907310,4390,2017-06-01
ZA500FAAA8DKDBANID-19907311,4390,2017-06-01
ZA500FAAA8DKDBANID-19907312,4390,2017-06-01
ZA500FAAA8DKDBANID-19907313,4390,2017-06-01
ZA500FAAA8DKDBANID-19907314,4390,2017-06-01
ZA500FAAA8DKDBANID-19907315,4390,2017-06-01
ZA500FAAA8DKDBANID-19907316,4390,2017-06-01
ZA500FAAA8DKDCANID-19907260,4390,2017-06-01
ZA500FAAA8DKDDANID-19907261,3390,2017-06-01
ZA500FAAA8DKDEANID-19907262,12900,2017-06-01
ZA500FAAA8DKDFANID-19907263,8900,2017-06-01
ZA500FAAA8DKDIANID-19907266,8390,2017-06-01
ZA500FAAA8DKDJANID-19907267,8390,2017-06-01
ZA500FAAA8DKDKANID-19907268,8390,2017-06-01
ZA500FAAA8DKDLANID-19907269,8390,2017-06-01
ZA500FAAA8DKDMANID-19907270,11390,2017-06-01
ZA500FAAA8DKDNANID-19907271,11390,2017-06-01
ZA500FAAA8DKDPANID-19907273,8090,2017-06-01
ZA500FAAA8DKDQANID-19907274,8090,2017-06-01
ZA500FAAA8DKDRANID-19907275,1400,2017-06-01
ZA500FAAA8DKDSANID-19907341,12090,2017-06-01
ZA500FAAA8DKDSANID-19907342,12090,2017-06-01
ZA500FAAA8DKDSANID-19907343,12090,2017-06-01
ZA500FAAA8DKDSANID-19907344,12090,2017-06-01
ZA500FAAA8DKDSANID-19907345,12090,2017-06-01
ZA500FAAA8DKDSANID-19907346,12090,2017-06-01
ZA500FAAA8DKDTANID-19907348,10900,2017-06-01
ZA500FAAA8DKDTANID-19907349,10900,2017-06-01
ZA500FAAA8DKDTANID-19907350,10900,2017-06-01
ZA500FAAA8DKDTANID-19907351,10900,2017-06-01
ZA500FAAA8DKDTANID-19907352,10900,2017-06-01
ZA500FAAA8DKDUANID-19907356,12900,2017-06-01
ZA500FAAA8DKDUANID-19907357,12900,2017-06-01
ZA500FAAA8DKDUANID-19907358,12900,2017-06-01
ZA500FAAA8DKDUANID-19907359,12900,2017-06-01
ZA500FAAA8DKDVANID-19907276,5900,2017-06-01
ZA500FAAA8DKDVANID-19907277,5900,2017-06-01
ZA500FAAA8DKDVANID-19907278,5900,2017-06-01
ZA500FAAA8DKDVANID-19907279,5900,2017-06-01
ZA500FAAA8DKDVANID-19907280,5900,2017-06-01
ZA500FAAA8DKDWANID-19907281,5900,2017-06-01
ZA500FAAA8DKDWANID-19907282,5900,2017-06-01
ZA500FAAA8DKDWANID-19907283,5900,2017-06-01
ZA500FAAA8DKDWANID-19907284,5900,2017-06-01
ZA500FAAA8DKDWANID-19907285,5900,2017-06-01
ZA500FAAA8DKDXANID-19907286,5900,2017-06-01
ZA500FAAA8DKDXANID-19907287,5900,2017-06-01
ZA500FAAA8DKDXANID-19907288,5900,2017-06-01
ZA500FAAA8DKDXANID-19907289,5900,2017-06-01
ZA500FAAA8DKDXANID-19907290,5900,2017-06-01
ZA500FAAA8DKDYANID-19907291,5900,2017-06-01
ZA500FAAA8DKDYANID-19907292,5900,2017-06-01
ZA500FAAA8DKDYANID-19907293,5900,2017-06-01
ZA500FAAA8DKDYANID-19907294,5900,2017-06-01
ZA500FAAA8DKDYANID-19907295,5900,2017-06-01
ZA500FAAA8DKDZANID-19907318,2590,2017-06-01
ZA500FAAA8DKDZANID-19907319,2590,2017-06-01
ZA500FAAA8DKDZANID-19907320,2590,2017-06-01
ZA500FAAA8DKDZANID-19907321,2590,2017-06-01
ZA500FAAA8DKDZANID-19907322,2590,2017-06-01
ZA500FAAA8DKE0ANID-19907325,2590,2017-06-01
ZA500FAAA8DKE0ANID-19907326,2590,2017-06-01
ZA500FAAA8DKE0ANID-19907327,2590,2017-06-01
ZA500FAAA8DKE0ANID-19907328,2590,2017-06-01
ZA500FAAA8DKE0ANID-19907329,2590,2017-06-01
ZA500FAAA8DKE1ANID-19907331,5900,2017-06-01
ZA500FAAA8DKE1ANID-19907332,5900,2017-06-01
ZA500FAAA8DKE1ANID-19907333,5900,2017-06-01
ZA500FAAA8DKE1ANID-19907334,5900,2017-06-01
ZA500FAAA8DKE1ANID-19907335,5900,2017-06-01
ZA500FAAA8DKE2ANID-19907336,5900,2017-06-01
ZA500FAAA8DKE2ANID-19907337,5900,2017-06-01
ZA500FAAA8DKE2ANID-19907338,5900,2017-06-01
ZA500FAAA8DKE2ANID-19907339,5900,2017-06-01
ZA500FAAA8DKE2ANID-19907340,5900,2017-06-01
ZA500FAAA8DKE3ANID-19907381,12900,2017-06-01
ZA500FAAA8DKE3ANID-19907382,12900,2017-06-01
ZA500FAAA8DKE3ANID-19907383,12900,2017-06-01
ZA500FAAA8DKE3ANID-19907384,12900,2017-06-01
ZA500FAAA8DKE3ANID-19907385,12900,2017-06-01
ZA500FAAA8DKE4ANID-19907386,12900,2017-06-01
ZA500FAAA8DKE4ANID-19907387,12900,2017-06-01
ZA500FAAA8DKE4ANID-19907388,12900,2017-06-01
ZA500FAAA8DKE4ANID-19907389,12900,2017-06-01
ZA500FAAA8DKE4ANID-19907390,12900,2017-06-01
ZA500FAAA8DKE5ANID-19907391,890,2017-06-01
ZA500FAAA8DKE6ANID-19907392,890,2017-06-01
ZA500FAAA8DKE7ANID-19907393,890,2017-06-01
ZA500FAAA8DKE8ANID-19907394,890,2017-06-01
ZA500FAAA8DKE9ANID-19907395,4390,2017-06-01
ZA500FAAA8DKEAANID-19907396,4390,2017-06-01
ZA500FAAA8DKEBANID-19907397,4390,2017-06-01
ZA500FAAA8DKECANID-19907218,4390,2017-06-01
ZA500FAAA8DKECANID-19907219,4390,2017-06-01
ZA500FAAA8DKECANID-19907220,4390,2017-06-01
ZA500FAAA8DKECANID-19907221,4390,2017-06-01
ZA500FAAA8DKECANID-19907222,4390,2017-06-01
ZA500FAAA8DKECANID-19907223,4390,2017-06-01
ZA500FAAA8DKECANID-19907224,4390,2017-06-01
ZA500FAAA8DKEDANID-19907225,4390,2017-06-01
ZA500FAAA8DKEDANID-19907226,4390,2017-06-01
ZA500FAAA8DKEDANID-19907227,4390,2017-06-01
ZA500FAAA8DKEDANID-19907228,4390,2017-06-01
ZA500FAAA8DKEDANID-19907229,4390,2017-06-01
ZA500FAAA8DKEDANID-19907230,4390,2017-06-01
ZA500FAAA8DKEDANID-19907231,4390,2017-06-01
ZA500FAAA8DKEEANID-19907232,7900,2017-06-01
ZA500FAAA8DKEEANID-19907233,7900,2017-06-01
ZA500FAAA8DKEEANID-19907234,7900,2017-06-01
ZA500FAAA8DKEEANID-19907235,7900,2017-06-01
ZA500FAAA8DKEEANID-19907236,7900,2017-06-01
ZA500FAAA8DKEEANID-19907237,7900,2017-06-01
ZA500FAAA8DKEEANID-19907238,7900,2017-06-01
ZA500FAAA8DKEFANID-19907360,12090,2017-06-01
ZA500FAAA8DKEFANID-19907361,12090,2017-06-01
ZA500FAAA8DKEFANID-19907362,12090,2017-06-01
ZA500FAAA8DKEFANID-19907363,12090,2017-06-01
ZA500FAAA8DKEFANID-19907364,12090,2017-06-01
ZA500FAAA8DKEGANID-19907368,12090,2017-06-01
ZA500FAAA8DKEGANID-19907369,12090,2017-06-01
ZA500FAAA8DKEGANID-19907370,12090,2017-06-01
ZA500FAAA8DKEGANID-19907371,12090,2017-06-01
ZA500FAAA8DKEHANID-19907374,12090,2017-06-01
ZA500FAAA8DKEHANID-19907375,12090,2017-06-01
ZA500FAAA8DKEHANID-19907376,12090,2017-06-01
ZA500FAAA8DKEHANID-19907377,12090,2017-06-01
ZA500FAAA8DKEHANID-19907378,12090,2017-06-01
ZA500FAAA8DKEHANID-19907379,12090,2017-06-01
ZA500FAAA8DKEHANID-19907380,12090,2017-06-01
ZA500FAAA8DKEIANID-19907398,7090,2017-06-01
ZA500FAAA8DKEIANID-19907399,7090,2017-06-01
ZA500FAAA8DKEIANID-19907400,7090,2017-06-01
ZA500FAAA8DKEIANID-19907401,7090,2017-06-01
ZA500FAAA8DKEIANID-19907402,7090,2017-06-01
ZA500FAAA8DKEJANID-19907406,7090,2017-06-01
ZA500FAAA8DKEJANID-19907408,7090,2017-06-01
ZA500FAAA8DKEJANID-19907409,7090,2017-06-01
ZA500FAAA8DKEKANID-19907412,9390,2017-06-01
ZA500FAAA8DKEKANID-19907413,9390,2017-06-01
ZA500FAAA8DKEKANID-19907414,9390,2017-06-01
ZA500FAAA8DKEKANID-19907415,9390,2017-06-01
ZA500FAAA8DKEKANID-19907416,9390,2017-06-01
ZA500FAAA8DKELANID-19907417,9390,2017-06-01
ZA500FAAA8DKELANID-19907418,9390,2017-06-01
ZA500FAAA8DKELANID-19907419,9390,2017-06-01
ZA500FAAA8DKELANID-19907420,9390,2017-06-01
ZA500FAAA8DKELANID-19907421,9390,2017-06-01
ZA500FAAA96P09ANID-21427068,18400,2017-06-01
ZA500FAAA96P09ANID-21427069,18400,2017-06-01
ZA500FAAA96P09ANID-21427070,18400,2017-06-01
ZA500FAAA96P09ANID-21427071,18400,2017-06-01
ZA500FAAA96P09ANID-24216872,18400,2017-06-01
ZA500FAAA96P0AANID-21427058,18400,2017-06-01
ZA500FAAA96P0AANID-21427059,18400,2017-06-01
ZA500FAAA96P0AANID-21427060,18400,2017-06-01
ZA500FAAA96P0AANID-21427061,18400,2017-06-01
ZA500FAAA96P0AANID-21427062,18400,2017-06-01
ZA500FAAA96P0BANID-21427053,18400,2017-06-01
ZA500FAAA96P0BANID-21427054,18400,2017-06-01
ZA500FAAA96P0BANID-21427055,18400,2017-06-01
ZA500FAAA96P0BANID-21427056,18400,2017-06-01
ZA500FAAA96P0BANID-21427057,18400,2017-06-01
ZA500FAAA96P0CANID-21427082,18400,2017-06-01
ZA500FAAA96P0CANID-21427083,18400,2017-06-01
ZA500FAAA96P0CANID-21427084,18400,2017-06-01
ZA500FAAA96P0CANID-21427085,18400,2017-06-01
ZA500FAAA96P0CANID-21427086,18400,2017-06-01
ZA500FAAA96P0DANID-21427087,18400,2017-06-01
ZA500FAAA96P0DANID-21427088,18400,2017-06-01
ZA500FAAA96P0DANID-21427089,18400,2017-06-01
ZA500FAAA96P0DANID-21427090,18400,2017-06-01
ZA500FAAA96P0DANID-21427091,18400,2017-06-01
ZA500FAAA96P0EANID-21427063,18400,2017-06-01
ZA500FAAA96P0EANID-21427064,18400,2017-06-01
ZA500FAAA96P0EANID-21427065,18400,2017-06-01
ZA500FAAA96P0EANID-21427066,18400,2017-06-01
ZA500FAAA96P0EANID-21427067,18400,2017-06-01
ZA500FAAA96P0FANID-21427078,18400,2017-06-01
ZA500FAAA96P0FANID-21427079,18400,2017-06-01
ZA500FAAA96P0FANID-21427080,18400,2017-06-01
ZA500FAAA96P0FANID-21427081,18400,2017-06-01
ZA500FAAA96P0GANID-21427092,18400,2017-06-01
ZA500FAAA96P0GANID-21427093,18400,2017-06-01
ZA500FAAA96P0GANID-21427094,18400,2017-06-01
ZA500FAAA96P0GANID-24216871,18400,2017-06-01
ZA500FAAA96P0HANID-21427073,18400,2017-06-01
ZA500FAAA96P0HANID-21427074,18400,2017-06-01
ZA500FAAA96P0HANID-21427075,18400,2017-06-01
ZA500FAAA96P0HANID-21427076,18400,2017-06-01
ZA500FAAA96P0HANID-21427077,18400,2017-06-01
ZA500FAAAADENUANID-23680057,8850,2017-06-01
ZA500FAAAADENVANID-23680058,11150,2017-06-01
ZA500FAAAADENWANID-23680059,5340,2017-06-01
ZA500FAAAADENXANID-23680060,4390,2017-06-01
ZA500FAAAADENXANID-23680061,4390,2017-06-01
ZA500FAAAADENXANID-23680062,4390,2017-06-01
ZA500FAAAADENXANID-23680063,4390,2017-06-01
ZA500FAAAADENXANID-23680064,4390,2017-06-01
ZA500FAAAADENXANID-23680065,4390,2017-06-01
ZA500FAAAADENXANID-23680066,4390,2017-06-01
ZA500FAAAADENYANID-23680067,4390,2017-06-01
ZA500FAAAADENYANID-23680068,4390,2017-06-01
ZA500FAAAADENYANID-23680069,4390,2017-06-01
ZA500FAAAADENYANID-23680070,4390,2017-06-01
ZA500FAAAADENYANID-23680071,4390,2017-06-01
ZA500FAAAADENYANID-23680072,4390,2017-06-01
ZA500FAAAADENZANID-23680073,3900,2017-06-01
ZA500FAAAADENZANID-23680074,3900,2017-06-01
ZA500FAAAADENZANID-23680075,3900,2017-06-01
ZA500FAAAADENZANID-23680076,3900,2017-06-01
ZA500FAAAADENZANID-23680077,3900,2017-06-01
ZA500FAAAADEO1ANID-23680079,8850,2017-06-01
ZA500FAAAADT4GANID-23702144,13390,2017-06-01
ZA500FAAAADT4HANID-23702113,35000,2017-06-01
ZA500FAAAADT4IANID-23702114,56100,2017-06-01
ZA500FAAAADT4JANID-23702115,56100,2017-06-01
ZA500FAAAADT4KANID-23702116,14690,2017-06-01
ZA500FAAAADT4LANID-23702117,16900,2017-06-01
ZA500FAAAADT4LANID-23702118,16900,2017-06-01
ZA500FAAAADT4LANID-23702119,16900,2017-06-01
ZA500FAAAADT4LANID-23702120,16900,2017-06-01
ZA500FAAAADT4LANID-23702121,16900,2017-06-01
ZA500FAAAADT4MANID-23702122,16900,2017-06-01
ZA500FAAAADT4MANID-23702123,16900,2017-06-01
ZA500FAAAADT4MANID-23702124,16900,2017-06-01
ZA500FAAAADT4MANID-23702125,16900,2017-06-01
ZA500FAAAADT4MANID-23702126,16900,2017-06-01
ZA500FAAAADT4NANID-23702127,56100,2017-06-01
ZA500FAAAADT4OANID-23702128,40975,2017-06-01
ZA500FAAAADT4PANID-23702129,16900,2017-06-01
ZA500FAAAADT4PANID-23702130,16900,2017-06-01
ZA500FAAAADT4PANID-23702131,16900,2017-06-01
ZA500FAAAADT4PANID-23702132,16900,2017-06-01
ZA500FAAAADT4PANID-23702133,16900,2017-06-01
ZA500FAAAADT4QANID-23702134,16900,2017-06-01
ZA500FAAAADT4QANID-23702135,16900,2017-06-01
ZA500FAAAADT4QANID-23702136,16900,2017-06-01
ZA500FAAAADT4QANID-23702137,16900,2017-06-01
ZA500FAAAADT4QANID-23702138,16900,2017-06-01
ZA500FAAAADT4RANID-23702139,16900,2017-06-01
ZA500FAAAADT4RANID-23702140,16900,2017-06-01
ZA500FAAAADT4RANID-23702141,16900,2017-06-01
ZA500FAAAADT4RANID-23702142,16900,2017-06-01
ZA500FAAAADT4RANID-23702143,16900,2017-06-01
ZA500FAAAAEALOANID-23729773,54400,2017-06-01
ZA500FAAAAEALPANID-23729774,31400,2017-06-01
ZA500FAAAAEALQANID-23729775,31400,2017-06-01
ZA500FAAAAEALRANID-23729776,31400,2017-06-01
ZA500FAAAAEALSANID-23729777,31400,2017-06-01
ZA500FAAAAEALTANID-23729778,31400,2017-06-01
ZA500FAAAAEALUANID-23729779,31400,2017-06-01
ZA500FAAAAEALVANID-23729780,31400,2017-06-01
ZA500FAAAAEALWANID-23729781,62300,2017-06-01
ZA500FAAAAEALXANID-23729782,62300,2017-06-01
ZA500FAAAAEALZANID-23729788,50400,2017-06-01
ZA500FAAAAEAM0ANID-23729789,50400,2017-06-01
ZA500FAAAAEAM1ANID-23729790,50400,2017-06-01
ZA500FAAAAEAM2ANID-23729791,50400,2017-06-01
ZA500FAAAAEAM3ANID-23729792,55900,2017-06-01
ZA500FAAAAEAM4ANID-23729793,55900,2017-06-01
ZA500FAAAAEAM5ANID-23729794,55900,2017-06-01
ZA500FAAAAEAM6ANID-23729795,55900,2017-06-01
ZA500FAAAAEAM7ANID-23729796,2390,2017-06-01
ZA500FAAAAEAM7ANID-23729797,2390,2017-06-01
ZA500FAAAAEAM7ANID-23729798,2390,2017-06-01
ZA500FAAAAEAM7ANID-23729799,2390,2017-06-01
ZA500FAAAAEAM7ANID-23729800,2390,2017-06-01
ZA500FAAAAEAM8ANID-23729801,2390,2017-06-01
ZA500FAAAAEAM8ANID-23729802,2390,2017-06-01
ZA500FAAAAEAM8ANID-23729803,2390,2017-06-01
ZA500FAAAAEAM8ANID-23729804,2390,2017-06-01
ZA500FAAAAEAM8ANID-23729805,2390,2017-06-01
ZA500FAAAAEAMAANID-23729807,20900,2017-06-01
ZA500FAAAAEAMBANID-23729808,20900,2017-06-01
ZA500FAAAAEAMCANID-23729809,11400,2017-06-01
ZA500FAAAAEAMDANID-23729810,11400,2017-06-01
ZA500FAAAAEAMEANID-23729811,11400,2017-06-01
ZA500FAAAAEAMFANID-23729812,11400,2017-06-01
ZA500FAAAAEAMGANID-23729813,7900,2017-06-01
ZA500FAAAAEAMGANID-23729814,7900,2017-06-01
ZA500FAAAAEAMGANID-23729815,7900,2017-06-01
ZA500FAAAAEAMGANID-23729816,7900,2017-06-01
ZA500FAAAAEAMGANID-23729817,7900,2017-06-01
ZA500FAAAAEAMHANID-23729818,7900,2017-06-01
ZA500FAAAAEAMHANID-23729819,7900,2017-06-01
ZA500FAAAAEAMHANID-23729820,7900,2017-06-01
ZA500FAAAAEAMHANID-23729821,7900,2017-06-01
ZA500FAAAAEAMHANID-23729822,7900,2017-06-01
ZA500FAAAAEAMIANID-23729823,13400,2017-06-01
ZA500FAAAAEAMJANID-23729824,13400,2017-06-01
ZA500FAAAAEAMKANID-23729825,13400,2017-06-01
ZA500FAAAAEAMLANID-23729826,13400,2017-06-01
ZA500FAAAAEAMMANID-23729827,13400,2017-06-01
ZA500FAAAAEAMNANID-23729828,62300,2017-06-01
ZA500FAAAAEAMOANID-23729829,18890,2017-06-01
ZA500FAAAAEAMPANID-23729830,18890,2017-06-01
ZA500FAAAAEAMQANID-23729831,18890,2017-06-01
ZA500FAAAAEAMRANID-23729832,18890,2017-06-01
ZA500FAAAAEAMSANID-23729833,13400,2017-06-01
ZA500FAAAAEAMTANID-23729834,13400,2017-06-01
ZA500FAAAAEAMUANID-23729835,13400,2017-06-01
ZA500FAAAAEAMVANID-23729836,13400,2017-06-01
ZA500FAAAAEAMWANID-23729837,20900,2017-06-01
ZA500FAAAAEAMWANID-23729838,20900,2017-06-01
ZA500FAAAAEAMWANID-23729839,20900,2017-06-01
ZA500FAAAAEAMWANID-23729840,20900,2017-06-01
ZA500FAAAAEAMWANID-23729841,20900,2017-06-01
ZA500FAAAAEAMWANID-23729842,20900,2017-06-01
ZA500FAAAAEAMWANID-23729843,20900,2017-06-01
ZA500FAAAAEAMXANID-23729844,20900,2017-06-01
ZA500FAAAAEAMXANID-23729845,20900,2017-06-01
ZA500FAAAAEAMXANID-23729846,20900,2017-06-01
ZA500FAAAAEAMXANID-23729847,20900,2017-06-01
ZA500FAAAAEAMXANID-23729848,20900,2017-06-01
ZA500FAAAAEAMXANID-23729849,20900,2017-06-01
ZA500FAAAAEAMXANID-23729850,20900,2017-06-01
ZA500FAAAAEAMYANID-23729851,20900,2017-06-01
ZA500FAAAAEAMYANID-23729852,20900,2017-06-01
ZA500FAAAAEAMYANID-23729853,20900,2017-06-01
ZA500FAAAAEAMYANID-23729854,20900,2017-06-01
ZA500FAAAAEAMYANID-23729855,20900,2017-06-01
ZA500FAAAAEAMYANID-23729856,20900,2017-06-01
ZA500FAAAAEAMYANID-23729857,20900,2017-06-01
ZA500FAAAAEAMZANID-23729858,54400,2017-06-01
ZA500FAAAAEAN0ANID-23729859,54400,2017-06-01
ZA500FAAAAEAN1ANID-23729860,54400,2017-06-01
ZA500FAAAAEAN6ANID-23729881,13400,2017-06-01
ZA500FAAAAEAN7ANID-23729882,13400,2017-06-01
ZA500FAAAAEAN8ANID-23729883,13400,2017-06-01
ZA500FAAAAEAN9ANID-23729884,13400,2017-06-01
ZA500FAAAAEANAANID-23729885,20900,2017-06-01
ZA500FAAAAEANBANID-23729886,20900,2017-06-01
ZA500FAAAAEANCANID-23729887,20900,2017-06-01
ZA500FAAAAEANDANID-23729888,20900,2017-06-01
ZA500FAAAAEANEANID-23729889,20900,2017-06-01
ZA500FAAAAEANGANID-23729891,53900,2017-06-01
ZA500FAAAAEANHANID-23729892,53900,2017-06-01
ZA500FAAAAEANIANID-23729893,53900,2017-06-01
ZA500FAAAAEANJANID-23729894,53900,2017-06-01
ZA500FAAAAEANKANID-23729895,53900,2017-06-01
ZA500FAAAAEANLANID-23729896,10590,2017-06-01
ZA500FAAAAEANMANID-23729897,10590,2017-06-01
ZA500FAAAAEANNANID-23729898,8390,2017-06-01
ZA500FAAAAEANOANID-23729899,1150,2017-06-01
ZA500FAAAAEANPANID-23729900,1150,2017-06-01
ZA500FAAAAEANQANID-23729901,1150,2017-06-01
ZA500FAAAAEANRANID-23729902,1150,2017-06-01
ZA500FAAAAEANSANID-23729903,18890,2017-06-01
ZA500FAAAANWCOANID-24227809,48400,2017-06-01
ZA500FAAAANWCPANID-24227818,26340,2017-06-01
ZA500FAAAANWCQANID-24227819,26340,2017-06-01
ZA500FAAAANWCRANID-24227810,48400,2017-06-01
ZA500FAAAANWCSANID-24227811,48400,2017-06-01
ZA500FAAAANWCTANID-24227816,26340,2017-06-01
ZA500FAAAANWCUANID-24227817,26340,2017-06-01
ZA500FAAAANWCVANID-24227812,48400,2017-06-01
ZA500FAAAANWCWANID-24227813,48400,2017-06-01
ZA500FAAAANWCXANID-24227814,16900,2017-06-01
ZA500FAAAANWCYANID-24227815,16900,2017-06-01
ZA500FAAAANWL4ANID-24228365,55900,2017-06-01
ZA500FAAAANWL5ANID-24228366,55900,2017-06-01
ZA500FAAAANWL6ANID-24228363,55900,2017-06-01
ZA500FAAAANWL7ANID-24228364,55900,2017-06-01
ZA500FAAAANWL8ANID-24228367,16890,2017-06-01
ZA500FABBM7FANID-1196358,5959,2017-06-01
ZA500FABBM7FANID-1196359,3900,2017-06-01
ZA500FABBM7FANID-1196360,3900,2017-06-01
ZA500FABBM7FANID-1196361,4821,2017-06-01
ZA500FABPHAQANID-1961864,18400,2017-06-01
ZA500FABPHATANID-1961887,18400,2017-06-01
ZA500FABPHAXANID-1961906,18400,2017-06-01
AC016ELAA7AA2ZANID-17793026,16837,2017-06-02
AC016ELAACL22VANID-28101481,155429,2017-06-02
AS100ELAA64E1TANID-13721167,27627,2017-06-02
AS100ELAA64E1UANID-13721168,27627,2017-06-02
AS100ELAA64E1WANID-13721173,27627,2017-06-02
AS100ELAA64E1XANID-13721174,27627,2017-06-02
AS100ELAA64E1YANID-13721172,89864,2017-06-02
AS100ELAA64E1ZANID-13721169,89455,2017-06-02
AS100ELAA6BQ38ANID-14533028,89864,2017-06-02
AS100ELAA7OX5UANID-18621573,89864,2017-06-02
AS100ELAA7RY2QANID-18795326,89864,2017-06-02
AS100ELAAADLPAANID-23691202,109380,2017-06-02
AS100ELAAADLPBANID-23691203,109380,2017-06-02
AS100ELAAADLPCANID-23691213,132682,2017-06-02
AS100ELAAADLPDANID-23691204,132955,2017-06-02
AS100ELAAADLPEANID-23691205,109380,2017-06-02
AS100ELAAADLPIANID-23691211,100909,2017-06-02
AS100ELAAADLPLANID-23691207,147955,2017-06-02
AS100ELAAALQP2ANID-24121748,61818,2017-06-02
AS100ELAAALQP3ANID-24121746,61818,2017-06-02
AS100ELAAALQP5ANID-24121749,61818,2017-06-02
AS100ELAAALQP6ANID-24121750,61818,2017-06-02
BE142OTAUPU9ANID-829918,1695,2017-06-02
BE142OTAUPUAANID-829919,1695,2017-06-02
BE142OTAUPUBANID-829920,1819,2017-06-02
BE142OTCDJY8ANID-2745453,3168,2017-06-02
BE142OTCDJY9ANID-2745454,6150,2017-06-02
BE142OTCDJYAANID-2745455,3168,2017-06-02
BE142OTCDJYBANID-2745456,6150,2017-06-02
BE142OTCDJYCANID-2745457,3425,2017-06-02
BE142OTCDJYDANID-2745458,6670,2017-06-02
BE814TBAACGX2XANID-27861111,30000,2017-06-02
BE814TBAACGX2YANID-27861108,30000,2017-06-02
BE814TBAACGX2ZANID-27861109,30000,2017-06-02
BE814TBAACGX30ANID-27861110,30000,2017-06-02
BE814TBAK0IPANID-516586,10000,2017-06-02
BE814TBAK0IRANID-516587,10000,2017-06-02
BE814TBAK0ISANID-516588,10000,2017-06-02
BE814TBAK0ITANID-516590,10000,2017-06-02
DO886HLACOPMANID-146201,11000,2017-06-02
DO886HLACOPTANID-146208,5500,2017-06-02
DO886HLACZ7MANID-162425,11000,2017-06-02
DO886HLACZ7NANID-162426,5500,2017-06-02
DO886OTAA93VWZANID-21271601,10100,2017-06-02
DO886OTAABI87WANID-25831844,5000,2017-06-02
DO886OTAABI87XANID-25831840,5000,2017-06-02
DO886OTAABI880ANID-25831842,5000,2017-06-02
EA022FAAA2ZV3SANID-5616916,5090,2017-06-02
EA022FAAA2ZV3SANID-5616918,5090,2017-06-02
EA022FAAA2ZV3TANID-5616928,5090,2017-06-02
EA022FAAA2ZV3TANID-5616930,5090,2017-06-02
EA022FAAA4JHGDANID-8949275,27090,2017-06-02
EA022FAAA4JHGEANID-8949276,27090,2017-06-02
EA022FAAA4JHGEANID-8949277,27090,2017-06-02
EM075HBAA5QMVIANID-11793751,4864,2017-06-02
EM075HBAA5QMVJANID-11793752,4864,2017-06-02
EM075HBAA5QMVKANID-11793753,4864,2017-06-02
EM075HBAA5QMVLANID-11793754,4864,2017-06-02
EM075HBAA5QMVMANID-11793755,4864,2017-06-02
EM075HBAA5QMVNANID-11793756,4864,2017-06-02
EM075HBAA5QMVOANID-11793757,2273,2017-06-02
EM075HBAA5QMVPANID-11793758,2273,2017-06-02
EM075HBAA5QMVQANID-11793759,2273,2017-06-02
EM075HBAA5QMVRANID-11793760,2273,2017-06-02
EM075HBAA5QMVSANID-11793761,4309,2017-06-02
EM075HBAA5QMVTANID-11793762,4309,2017-06-02
EM075HBAA5QMVWANID-11793765,4309,2017-06-02
EM075HBAA5QWULANID-11808774,2182,2017-06-02
EM075HBAA5U5UCANID-12037340,4000,2017-06-02
